,Ocupacion_Porcentaje,PickUp_Rate,Precio_Competencia_Euro,Mes,Dia_Semana,Precio_Optimo_ADR
2024-08-27,65.5194833376681,9.36863393648408,55.733985820692624,8,1,91.55087217689919
2024-08-28,54.237785882808126,8.051027272017423,58.67876232658442,8,2,77.68846400467748
2024-08-29,61.636493499589015,8.989659793742913,67.75403250155227,8,3,90.38234277641175
2024-08-30,74.68555074242086,8.170266798725656,65.11184120782367,8,4,97.10942614780345
2024-08-31,82.07254925192889,9.732224174488348,70.69598594736217,8,5,112.21376191833691
2024-09-01,79.70634021380499,9.365066534936124,59.218112065915015,9,6,100.17506912738673
2024-09-02,60.9644470974004,8.73605829160961,68.4525426796048,9,0,88.3829381276689
2024-09-03,45.21824677655219,6.461116167608925,64.32706034580498,9,1,75.1265648877093
2024-09-04,33.912164766917456,5.586879042557215,61.08788443820616,9,2,65.52462587245918
2024-09-05,37.81143261061342,8.71963395019247,58.34224792033954,9,3,62.7568523768638
2024-09-06,53.90282791081336,7.524900742477995,65.25808722788467,9,4,83.52396078820279
2024-09-07,60.60587000984701,7.743567041849554,56.229116949037376,9,5,85.22841528928586
2024-09-08,74.24566583231302,10.493863441207136,65.43785569030403,9,6,105.25930044657771
2024-09-09,55.02256519058708,6.893783690333794,56.46699460959999,9,0,77.02056511019373
2024-09-10,49.27319029239139,5.049464685754741,67.67957480078664,9,1,71.6016204829701
2024-09-11,34.75232976568371,5.879276366814939,56.864091751219945,9,2,57.92058604912969
2024-09-12,43.53816463038853,7.142868275766961,68.4401155731111,9,3,70.4067222699196
2024-09-13,52.89886749008465,6.410368368306164,59.12734497477112,9,4,74.35288204905656
2024-09-14,58.94112892046504,9.581169690781131,55.285735788297345,9,5,91.69065294254263
2024-09-15,69.3451400679442,10.289014465008801,59.42241206243547,9,6,90.73491886130131
2024-09-16,59.578283750373835,6.960824981001664,52.780283962774,9,0,81.668065452358
2024-09-17,50.302669991330106,6.453432180338046,66.67464375908298,9,1,78.27946525051654
2024-09-18,44.82635713786058,8.448927460589022,58.80827810345656,9,2,69.36813982854348
2024-09-19,38.047551126269504,4.969360712358014,58.470773201464574,9,3,60.39812405529853
2024-09-20,54.9235880949674,7.794138194436157,54.869032653881675,9,4,71.34267916016893
2024-09-21,64.9966469867757,8.580853605875056,59.49374208936544,9,5,93.4372674802189
2024-09-22,74.33994995859749,8.478306297005894,62.75374215070546,9,6,96.64817091537583
2024-09-23,57.244145628961235,7.7424128967534225,44.237874081199394,9,0,77.65454501860941
2024-09-24,48.884158581122634,8.20434108641265,57.741122225345826,9,1,77.71811257884191
2024-09-25,45.44613231392458,7.504750274861895,49.794363916862295,9,2,69.06847033871892
2024-09-26,33.7266828534555,4.8366827758102815,62.11195681683181,9,3,61.684982158627655
2024-09-27,60.248712108566664,6.843249480926717,53.977962805900624,9,4,85.24625722990777
2024-09-28,68.4625800598363,8.777644801595548,64.82186209168337,9,5,98.87720461275616
2024-09-29,74.045355316798,10.055819100595798,60.83208423642161,9,6,95.84163202035666
2024-09-30,67.65764073322835,8.76098805487645,60.14595475236232,9,0,85.29175219862636
2024-10-01,49.94044493056336,7.511454771946887,66.1438637937488,10,1,82.202151131868
2024-10-02,40.58067222245715,6.00757345537635,62.561449757183006,10,2,66.35333866891852
2024-10-03,42.86000412144156,7.448369488245865,72.13411142488941,10,3,82.1495202859022
2024-10-04,53.46323445360662,7.5460424155900006,61.844134468338204,10,4,80.07072952669816
2024-10-05,71.62230885972738,9.238850277136766,63.502948169632546,10,5,95.51355402477918
2024-10-06,71.90722920662539,10.963219168723167,64.57721343784858,10,6,99.01432160573721
2024-10-07,68.06507746873764,7.469274725991795,57.97635808100571,10,0,83.73062374756105
2024-10-08,51.669282985752695,6.102555340474991,56.84729621572365,10,1,72.31046800748915
2024-10-09,36.05630380688204,6.293919881461465,70.36225872027806,10,2,57.68380078169008
2024-10-10,44.25166583488792,6.54341827647744,64.38005620347991,10,3,73.53044544671057
2024-10-11,57.58413471582366,7.38934329003995,60.806994779092875,10,4,83.90577266772293
2024-10-12,53.98555984899188,8.421834584309458,67.12033249572912,10,5,84.34887512390979
2024-10-13,74.24383748454724,8.81089679541282,60.162542929412425,10,6,98.85613937274343
2024-10-14,61.68867398006481,6.618417499786062,61.97430386074504,10,0,87.94514496404383
2024-10-15,42.74481699296493,5.487645557531789,61.6850081715415,10,1,68.20525010970897
2024-10-16,43.76557414048366,6.765049100639775,67.51916385957185,10,2,70.2033682298105
2024-10-17,38.48857458136934,5.360650379203491,63.18688999105797,10,3,63.05882051698988
2024-10-18,58.107097786949495,7.104298830862141,60.564504382038024,10,4,75.10124791644742
2024-10-19,61.987945394539665,8.791346131650958,69.10825396310399,10,5,87.78691565091229
2024-10-20,69.38737090589083,8.585856666207054,66.35583875930975,10,6,94.5223396876782
2024-10-21,65.82137708110535,9.693255266623327,62.789078087464375,10,0,95.31781215121435
2024-10-22,49.43835354604486,6.631733292007106,63.07984484492153,10,1,80.69935333575111
2024-10-23,46.49387652210011,6.923696957430979,67.24884167186481,10,2,70.70630402017562
2024-10-24,44.82592945629903,5.895865222105963,77.03308667399259,10,3,78.07062286792328
2024-10-25,53.30378955491604,6.740966825478868,62.526929438544144,10,4,79.15633129387119
2024-10-26,73.9211550105192,9.623798965018747,67.00670865764121,10,5,100.13002477550594
2024-10-27,78.37620538424713,9.252448105944943,74.72105367877734,10,6,104.93797866726756
2024-10-28,66.31905958424944,7.03682889323924,62.69685358741653,10,0,92.06415359528931
2024-10-29,44.737126499657776,5.37849509281292,64.73153880730345,10,1,71.02835703140238
2024-10-30,43.394980453792904,6.599240757793883,62.99691757373739,10,2,77.67246069207935
2024-10-31,50.01857864088849,6.050142865641989,53.208596353950114,10,3,74.82835613872219
2024-11-01,58.43267038247446,7.268702297781996,70.65898016154657,11,4,86.25671526124096
2024-11-02,80.18929798020467,10.047160260741988,75.75029816033489,11,5,104.20485545954438
2024-11-03,60.142972238349515,7.992983158659835,67.66070254313337,11,6,87.84037347869939
2024-11-04,61.03240424930488,7.544905451682258,76.64747591931398,11,0,95.9647760287084
2024-11-05,60.73556733014284,7.720312762694654,68.53441908600527,11,1,93.62923226125282
2024-11-06,44.44022873014186,5.482709329982801,82.032716265254,11,2,76.8570864186311
2024-11-07,43.65756120187741,6.49369774854623,67.04343721634497,11,3,74.45019802824575
2024-11-08,43.78784676884154,5.663583679367108,75.39791780167424,11,4,68.9158433497847
2024-11-09,72.82391953661863,8.291943467831457,82.03261095706017,11,5,105.79929591666308
2024-11-10,62.473038808933794,7.7205329259216695,65.91144273760672,11,6,90.13289633090814
2024-11-11,68.44134278114662,10.070719263145826,78.81265940273464,11,0,100.71935484982238
2024-11-12,47.71753246496079,7.13794915582469,73.20230177136453,11,1,83.58238259783192
2024-11-13,41.036180181479345,6.723308766660238,72.88174766248103,11,2,72.12449503057817
2024-11-14,39.54851360003515,5.343823633185046,86.57287460122589,11,3,71.62542877447774
2024-11-15,53.62817176469211,7.804752288245116,75.52211871679013,11,4,84.52664225471115
2024-11-16,70.2993853182041,8.93207682687859,74.2006685125929,11,5,100.88455428355849
2024-11-17,71.32670757161692,10.558920847286432,74.90921927485608,11,6,102.47692161604697
2024-11-18,64.17278061673309,8.069306660244173,72.20304610571637,11,0,95.03598752920821
2024-11-19,51.25120995676699,7.3530265047056105,79.0570488854832,11,1,82.9896712309231
2024-11-20,33.57333310503459,4.636781807217416,74.50313356333494,11,2,65.59667844434523
2024-11-21,43.60260228919339,5.931674109325932,69.50417369803317,11,3,68.56771971490171
2024-11-22,57.33484128431789,7.849344186858589,74.5654032876141,11,4,88.52634995470787
2024-11-23,66.76150222506786,7.415787435446888,79.44961358198982,11,5,92.273463303214
2024-11-24,64.30481170137082,7.13736571812529,69.50655073459386,11,6,86.71233935252673
2024-11-25,61.55755462854766,6.996013491131793,77.84235062507405,11,0,92.77574674596715
2024-11-26,51.78724500822647,6.614983457450288,85.0320770740473,11,1,88.88698156338646
2024-11-27,44.955072270461486,7.332775263583355,71.38922594807924,11,2,82.57674062162687
2024-11-28,46.90026626213533,6.73125657284743,70.29465178340928,11,3,76.63272074594157
2024-11-29,53.3500582656399,7.395799740362405,83.95815787434476,11,4,95.66586304499388
2024-11-30,69.86097464883453,10.09582160509625,68.6470187631113,11,5,100.2708536862992
2024-12-01,75.07008467224514,10.125019263586491,88.60105681379954,12,6,107.76097955320827
2024-12-02,57.31633713718629,8.014795311026802,87.47048399255017,12,0,92.35194353894403
2024-12-03,50.81340699091343,6.635117001854352,85.31879378872917,12,1,89.21867122660164
2024-12-04,36.64221531671007,5.5995777355388014,85.16091012575984,12,2,71.48305381652888
2024-12-05,37.58357024472403,5.8702359560545485,86.07073021703528,12,3,67.30288416236804
2024-12-06,48.56855072915958,6.182961613616635,83.40073840573118,12,4,86.59249961734238
2024-12-07,59.713299177763524,8.721351431717967,94.47873900901436,12,5,97.69061597393649
2024-12-08,68.62890448889112,9.671540237504853,96.9704513148977,12,6,112.36769133031795
2024-12-09,55.53907582249398,6.5875311933592995,83.63983148673725,12,0,87.26081008507494
2024-12-10,45.811892128812175,5.678207125135905,80.45348531586873,12,1,77.4951316087299
2024-12-11,43.03267970167677,7.419830669328457,94.60585493835656,12,2,87.22336138245812
2024-12-12,41.434279945212005,6.346861022213343,90.5952397002692,12,3,78.87508203436224
2024-12-13,51.37443054436489,6.8393496959172175,86.93664101505301,12,4,84.57086032978218
2024-12-14,65.57991319327039,8.038584961654765,82.43808197744464,12,5,89.45917073010003
2024-12-15,72.6212844153452,9.610286132320377,80.04682146657416,12,6,97.84251689060679
2024-12-16,60.14527083387992,7.545813730542588,83.31055054415145,12,0,95.38107309037072
2024-12-17,52.611015965365155,6.250256772829315,89.76735175769814,12,1,92.10515597946883
2024-12-18,39.10034276095688,6.461516965316811,95.36797264932306,12,2,84.79048590735036
2024-12-19,50.025684913186076,7.151743092929873,95.14430520339825,12,3,88.39840752703911
2024-12-20,66.99509448944988,7.70708569436833,85.28767243890516,12,4,99.74336704779803
2024-12-21,63.108241508122596,9.17791576439965,81.77001887671479,12,5,95.67667028678038
2024-12-22,67.046077986028,8.668487916275183,89.2757238824802,12,6,101.46184114824281
2024-12-23,54.43258343098547,8.071119233804025,87.29099069828149,12,0,96.32736572935319
2024-12-24,37.96989069642051,6.244002386625782,76.60438903298085,12,1,67.45449929531567
2024-12-25,49.12820651998136,6.5308083332467906,86.35681544221958,12,2,79.34291214663122
2024-12-26,39.07891551307319,4.4717915955852865,81.0889251292628,12,3,75.16544137355847
2024-12-27,60.89434502000546,6.650381194190004,98.35059180867566,12,4,96.21994498273449
2024-12-28,78.13935394502627,8.889123365934733,96.91377567572947,12,5,117.23958229741469
2024-12-29,77.89223666815231,9.167742153147161,94.711411908876,12,6,117.13860995333305
2024-12-30,58.467263515579766,7.72002955526164,90.61368541562034,12,0,88.09321617415347
2024-12-31,53.58185453244131,6.7095164019559865,91.70006696320027,12,1,100.80691485875141
2025-01-01,35.790231931193055,6.055338832509078,104.07800683017686,1,2,74.00679714971136
2025-01-02,38.40232628569794,5.006482461539815,105.42232269442844,1,3,76.95311291623632
2025-01-03,56.664892933801454,9.564061069060148,102.47537515731712,1,4,99.18164316485132
2025-01-04,75.78950789866046,9.928852276699653,107.60855821231625,1,5,119.57881612832783
2025-01-05,71.19851591895132,7.622566541817134,109.13905748576096,1,6,112.58319384445694
2025-01-06,61.88615473994949,7.62878636111242,107.83662507323454,1,0,105.45592327038723
2025-01-07,49.1725478923994,6.674131295840231,98.422152218034,1,1,88.31418946287991
2025-01-08,47.83522054471644,5.250837383315233,102.73330279653955,1,2,91.89907697332573
2025-01-09,38.04153211308929,7.484605498454454,101.49858854653728,1,3,93.37813947550889
2025-01-10,57.277369841329275,8.575351996138671,103.08025484581547,1,4,96.42569032517139
2025-01-11,70.79433656087221,10.135822580269105,104.2769331245185,1,5,112.83518691221612
2025-01-12,70.88486198554371,9.584119902636429,102.36112777696775,1,6,114.11301207192435
2025-01-13,63.56998008067278,8.203774886278941,99.11186018465126,1,0,108.07542563228778
2025-01-14,36.6807928600504,4.889501890857067,90.0180508172232,1,1,77.66498513996503
2025-01-15,43.50738185225717,5.857233315723427,109.94471874185507,1,2,93.94394540741706
2025-01-16,40.53094717689555,5.388629531698827,106.97255537914522,1,3,77.1831568535037
2025-01-17,61.12293308124412,7.404201889671055,105.76844428471864,1,4,107.71875285832917
2025-01-18,60.05786043825791,8.105241169645486,101.19828120697402,1,5,106.43924166225267
2025-01-19,74.53838544333917,10.312226748018581,93.74879496019328,1,6,113.38195924106084
2025-01-20,57.060152436794894,8.045250308011871,113.83563191505561,1,0,106.99913952036644
2025-01-21,52.09918300736016,6.810523326634776,108.08951019089916,1,1,88.66785219783156
2025-01-22,40.5378078652976,5.142114565750902,110.69708637557572,1,2,86.58227527634595
2025-01-23,51.58143683634833,7.480313278109748,109.23926376708818,1,3,99.92794453828556
2025-01-24,53.03848530036338,6.891325756303731,116.11485905947876,1,4,95.43440471972184
2025-01-25,66.02095217208586,8.377928784382169,104.56344922367443,1,5,107.26121342719499
2025-01-26,69.97969730096904,9.232266596745173,100.40641686905856,1,6,110.99201066513608
2025-01-27,57.13090811115328,6.710934083495425,103.51377742002701,1,0,91.1705853747159
2025-01-28,49.387252294403254,6.644455066892098,101.14585592886684,1,1,86.30435847320145
2025-01-29,50.06476200579139,6.800254296339972,106.93752601265113,1,2,97.91974483702955
2025-01-30,40.51428206194007,5.487750631476969,112.23836285670048,1,3,76.5504147042723
2025-01-31,47.726035432900765,7.760961550209549,107.28404834011393,1,4,90.48385068506475
2025-02-01,71.20495320596389,8.482944196640558,115.79799637799145,2,5,117.47103948827048
2025-02-02,67.03220952851179,8.582989134738936,121.6097152066097,2,6,112.53253139092047
2025-02-03,66.00103239319691,7.3297012436644575,126.75053852416214,2,0,113.32204794530956
2025-02-04,46.99628083137061,6.019205883008822,115.75390874853652,2,1,91.88825066377552
2025-02-05,48.27910022610962,8.2659083015153,111.54478062375006,2,2,101.57375798984843
2025-02-06,44.6605237822955,6.333309550024498,115.62461086112597,2,3,89.22867044853069
2025-02-07,46.82999470716448,6.195145490246399,106.42987323082744,2,4,90.02794331459728
2025-02-08,75.88408229989318,8.9848600605635,106.83492022228312,2,5,115.1057814875021
2025-02-09,70.96040659766695,8.906188215263724,115.58072884007017,2,6,120.6536955429529
2025-02-10,63.17183730687262,8.245554297042558,113.76560599255174,2,0,109.3556037888981
2025-02-11,51.15358495707974,6.510893649101356,117.94315568301333,2,1,95.61572962788976
2025-02-12,39.87025747378603,5.9610938280213395,105.34350224557116,2,2,82.32351740290773
2025-02-13,51.62463646564901,5.624177558860287,126.65237938665622,2,3,104.21422590140035
2025-02-14,56.513712487489755,7.520432489199672,110.30933541190574,2,4,99.69724271656392
2025-02-15,65.99685323736247,10.312321062338636,121.81390867519784,2,5,114.98537143539237
2025-02-16,65.20300539979874,8.695795812203514,103.02915182056276,2,6,107.27824387183266
2025-02-17,62.33106520569831,8.15067033547669,120.85469443003286,2,0,112.22885153915234
2025-02-18,49.89693951618488,8.44765282607855,114.5142825055822,2,1,103.51725671116746
2025-02-19,40.01500214134871,5.128956305127356,108.40791737674307,2,2,87.06812674643425
2025-02-20,40.20823634607146,5.651621518417217,116.30275919776622,2,3,93.86725394630729
2025-02-21,58.32037024770537,7.3079242685283425,119.97538688976812,2,4,99.85873002915265
2025-02-22,73.17680733147787,7.3840159654934165,120.35377726428918,2,5,121.47689404583446
2025-02-23,69.67150908435153,7.794577179625527,111.6316244672607,2,6,113.88302760464559
2025-02-24,47.00047022658443,7.698009263851568,121.42941937721291,2,0,99.57854072036342
2025-02-25,57.472225462933864,7.808510173990497,120.14961417120898,2,1,109.36211230668769
2025-02-26,35.598480369253906,7.40048818637174,120.45037921319809,2,2,89.74568576250749
2025-02-27,36.881594166025764,6.41976557900975,123.3587699130606,2,3,82.79181901023424
2025-02-28,59.41276390640803,7.108158069254296,118.86314541371304,2,4,103.67346259569473
2025-03-01,74.60444964233665,9.04251323437888,136.90815255114506,3,5,133.19746690635546
2025-03-02,65.70804083339486,8.328458399573858,117.58730816372326,3,6,115.8081281942396
2025-03-03,59.23713224648157,7.841268875244726,108.79786360405042,3,0,105.27037908142685
2025-03-04,45.797609377398615,6.203674579226654,123.29328765727772,3,1,101.84087476967967
2025-03-05,34.928985128662895,5.130264031762479,113.52048184662729,3,2,80.34078260792447
2025-03-06,38.890414643556326,6.475807876008586,121.79123661479389,3,3,83.75938172010368
2025-03-07,55.97636909922669,6.919644618561261,123.7127543134167,3,4,105.12822371503158
2025-03-08,62.676598288292425,8.85050628214941,119.7984910909206,3,5,107.43322124966195
2025-03-09,69.18168673678133,7.877023380642342,128.9414197600943,3,6,115.91667510548135
2025-03-10,69.90042139184425,8.79647906822724,117.3119839770783,3,0,119.55666711659289
2025-03-11,47.23560494782259,7.436019748530411,131.77563884455927,3,1,109.34873316296219
2025-03-12,44.09342886308978,7.551653304783728,128.3997259259045,3,2,93.07695024126585
2025-03-13,42.276556008988514,6.913951741567244,123.57571626482803,3,3,96.7706884268475
2025-03-14,54.37608247217386,7.090582132691378,110.54475769741164,3,4,103.66805506733355
2025-03-15,72.68093763140898,10.003347313709064,120.23138784773676,3,5,121.16075501145964
2025-03-16,66.11506803875112,8.626800070355925,112.88576179661844,3,6,110.20242126400564
2025-03-17,52.14503895312546,7.055489053596555,116.84434895739099,3,0,97.22506991901234
2025-03-18,42.74519615344914,6.443918097388868,123.44978429130546,3,1,93.69158656471285
2025-03-19,41.29313154822757,5.315374145661108,112.04860622931041,3,2,91.24585075132369
2025-03-20,48.08905557887878,7.893062333988691,121.4117604789074,3,3,99.64957068449029
2025-03-21,60.19425618860765,6.539158386647987,112.65862004011805,3,4,103.08196233478925
2025-03-22,63.84910834826415,7.398051823304229,119.88684813046741,3,5,113.62223185238066
2025-03-23,59.32510023545702,8.3948007139452,112.49113111665736,3,6,104.51684295075334
2025-03-24,48.05865110355162,6.509873827778977,108.45919871373741,3,0,93.76721559723343
2025-03-25,48.482036615240325,6.135948915290541,127.30709868134487,3,1,99.45145603734518
2025-03-26,49.32137805451091,6.422339640215002,133.9869466575394,3,2,102.49125261356089
2025-03-27,50.24865585642877,7.132033336160045,118.32826358318762,3,3,98.97713716396575
2025-03-28,48.76038677129912,6.360036947693558,125.17499400492649,3,4,89.42507993596232
2025-03-29,78.04628428817799,9.711983950689662,105.7718903271816,3,5,119.22187779911613
2025-03-30,75.81649184222536,9.215157054882383,115.63977840324786,3,6,126.48146773303014
2025-03-31,63.74508984506775,8.341455785708384,120.27051591630098,3,0,109.62636266894897
2025-04-01,48.50767209546133,5.800695636635634,118.87695261428489,4,1,97.59500241813906
2025-04-02,44.441807854673996,5.63935401601371,111.4318659229955,4,2,86.39033666190585
2025-04-03,38.7703641037827,4.350106463447494,106.14105287472216,4,3,81.18839050777123
2025-04-04,63.90221077483775,9.358076411941973,104.31707789441542,4,4,110.99591407831515
2025-04-05,73.20004397741015,10.376609626728772,121.5476632860273,4,5,122.62296609009113
2025-04-06,71.74152226402424,9.453353122818424,123.65704315630387,4,6,120.71646599099427
2025-04-07,59.574833640856895,8.26278032374151,114.76910486177502,4,0,104.23396436764001
2025-04-08,48.02999116013603,6.816797358408139,118.21581479863528,4,1,97.27814809826097
2025-04-09,48.25646756322953,5.994537475821641,113.48254673749705,4,2,89.85584094507304
2025-04-10,40.45127191886626,6.154444360478449,114.59711603222769,4,3,93.2490477879883
2025-04-11,49.49148776425493,6.538300758362254,121.37570908511788,4,4,95.16843756311327
2025-04-12,64.69766393969493,7.801435063892611,122.06328833341254,4,5,112.00774964143604
2025-04-13,60.26137493564837,6.534926332998278,112.70658720075672,4,6,103.03151621778264
2025-04-14,64.8165798868887,9.468255108773906,120.2991660755554,4,0,116.81319941364416
2025-04-15,45.58661253933245,7.119416777180515,115.58176167193774,4,1,86.91741532670868
2025-04-16,35.45924773057208,4.818508893167879,115.1992573196823,4,2,82.18411328042
2025-04-17,37.48405947090972,4.990125380554727,126.49177933478052,4,3,90.32566495898004
2025-04-18,61.738189464308554,8.89846987448917,115.95880635869996,4,4,117.36583998503075
2025-04-19,60.10284828649421,8.135042883921075,113.4850890293882,4,5,102.82622202250747
2025-04-20,71.19479370257973,8.965568515939289,105.740751408737,4,6,118.7677001612018
2025-04-21,55.56669056783693,7.418009629672827,125.73777549606771,4,0,106.74903707414713
2025-04-22,40.873633578301465,5.848655943922216,116.7910373239758,4,1,85.48082844820281
2025-04-23,35.51852093121859,5.770217764764885,120.47559000886793,4,2,79.49696183358797
2025-04-24,42.03563028712311,6.558903454851179,109.7286659300382,4,3,89.34050001344686
2025-04-25,54.42305701006851,6.783297312786674,106.12802460820512,4,4,95.57059969250992
2025-04-26,66.84537400658547,7.627137951498685,121.96126220772835,4,5,112.67724765793037
2025-04-27,63.500259370553245,7.804619993531037,104.33015972506645,4,6,103.52925769824303
2025-04-28,63.7379265202204,8.005200903779542,121.63945521344492,4,0,118.67368715311788
2025-04-29,56.033766269273684,6.752977850848728,114.62914568927273,4,1,100.497284460358
2025-04-30,40.43139734034994,5.959175441499338,122.15745389314671,4,2,92.9611608459273
2025-05-01,45.98397923098174,6.969616642467619,106.91901612190381,5,3,93.44482414852702
2025-05-02,52.239213503770884,5.609296869786786,89.47334133770988,5,4,83.65089022341742
2025-05-03,51.056798091823,7.46549395881301,96.25698969484581,5,5,102.77900568856107
2025-05-04,69.61032241683827,9.411067426668856,121.71256866596792,5,6,117.67802651369038
2025-05-05,59.25610905660692,8.961827096310607,102.58222494903671,5,0,94.26593763695797
2025-05-06,46.65372749742982,5.989347896276895,117.85741712294633,5,1,91.71343220704635
2025-05-07,41.40245134444363,5.955100940833189,105.33945301708155,5,2,73.5713559273881
2025-05-08,41.82913171333372,7.297273669241241,110.07705780730186,5,3,85.94397880229035
2025-05-09,60.21124943235697,8.001786311820437,105.02907255440552,5,4,104.85817274591037
2025-05-10,65.10466495319044,7.7464763784380555,109.10957475423916,5,5,104.96170540632711
2025-05-11,72.7583849947148,9.700521716427177,106.36959632810378,5,6,116.14727110593586
2025-05-12,64.82925771768333,8.853563106127238,114.09485351129628,5,0,115.13306091507867
2025-05-13,43.4552508634938,5.209837325278578,108.72950496999873,5,1,86.73960072222337
2025-05-14,29.671288141125306,3.9908409543179735,109.14892433863166,5,2,71.58331759256357
2025-05-15,41.64848391890611,6.026917049451521,110.81546096643369,5,3,84.06031143992739
2025-05-16,66.29968149214682,8.496060413723876,105.75119703678077,5,4,113.79012162338697
2025-05-17,70.41324125153332,10.364444369261502,106.22821123309437,5,5,118.39776961517937
2025-05-18,67.11656620498715,7.99931462200592,112.99618234019685,5,6,110.07163236150026
2025-05-19,59.09342083227886,8.763822160016332,111.25858776247199,5,0,100.84552616544087
2025-05-20,49.296910844813304,6.271846341646738,104.24800478126205,5,1,98.83783013396379
2025-05-21,37.08383002229666,7.005687582835544,106.11617107776017,5,2,85.04563820753837
2025-05-22,50.57713108745132,6.423427295247192,105.53803524178673,5,3,88.49930173053845
2025-05-23,51.194330402706974,7.668627492980033,97.09512774298042,5,4,90.83522534816429
2025-05-24,65.90463487061336,7.582089319296581,101.96292611265585,5,5,101.5899726350943
2025-05-25,73.02436293680023,8.103399425497225,95.16139269888977,5,6,112.41434938145528
2025-05-26,56.13519333953832,8.11242332994031,102.34870464272886,5,0,102.68780354162698
2025-05-27,50.830844297461965,6.481702831031055,110.65769562532321,5,1,92.19310929940977
2025-05-28,39.194807381847376,6.027410901829224,107.92482864706156,5,2,81.4265148526541
2025-05-29,41.97559353815754,6.571486929240107,108.21418581254635,5,3,89.06415223959488
2025-05-30,58.54244509128264,6.537474303754669,97.68579370178952,5,4,99.29873326543765
2025-05-31,71.25591584009881,9.29162675174523,113.70568556306472,5,5,121.7918451175189
2025-06-01,82.18241617080933,9.94558056356002,97.23153550182002,6,6,116.24077772813453
2025-06-02,76.57560130863027,10.106786329808408,86.02349246746437,6,0,109.27949085230323
2025-06-03,64.52494803589802,7.92434238720551,85.1508273509568,6,1,93.05663918653616
2025-06-04,69.07891538774044,8.911349401092371,87.80452495501899,6,2,104.46010732155902
2025-06-05,60.78742609381534,8.293997538087645,79.66453122980154,6,3,95.05525388637676
2025-06-06,66.75958121936095,8.683699474277596,86.40641936034696,6,4,97.98432636822157
2025-06-07,86.01982741571608,10.251593223373106,96.25594829055287,6,5,124.03975920094746
2025-06-08,85.11437024956123,10.650357413609676,99.06875529258733,6,6,118.24475243820152
2025-06-09,89.88284539236787,10.090897158868996,78.5329568408216,6,0,119.62591025130804
2025-06-10,74.72316350250512,11.250655018492568,90.06835876460838,6,1,114.77890520445533
2025-06-11,59.79160839399555,6.031590421651578,97.64066931863134,6,2,87.3679363568221
2025-06-12,61.78655329384855,9.510926359351842,98.68474481767028,6,3,104.31071590173605
2025-06-13,74.78636135454784,8.358750651737115,101.48078850426883,6,4,112.91428253418404
2025-06-14,81.59805778717171,10.577967898085008,94.89390985303693,6,5,116.1584320404373
2025-06-15,97.51630547255928,11.735881141428235,102.29526812953647,6,6,147.72386145291802
2025-06-16,79.52241554919418,9.465633007737317,85.89197254606692,6,0,109.47944161027607
2025-06-17,69.39092919652239,8.144808512359264,93.9686197488402,6,1,103.25884926714197
2025-06-18,64.65566917490129,10.02365667454798,96.13656166935036,6,2,103.32052371492955
2025-06-19,62.57929976510132,8.879497998339254,78.76970537529019,6,3,95.5255608168165
2025-06-20,78.33654659670015,10.901847338074065,85.07004768882643,6,4,107.61587557533991
2025-06-21,90.93161140232826,10.802246683938236,84.41244562911297,6,5,127.87268096310147
2025-06-22,88.82603136235223,10.841828716876,91.03581794263906,6,6,126.75483193428417
2025-06-23,85.25891859640012,8.79321827415256,89.13255829332071,6,0,118.68153053206444
2025-06-24,71.30124588311332,9.53029732439262,91.45213804830568,6,1,109.67642149003424
2025-06-25,53.96930425373423,6.559485406015818,82.52863671078988,6,2,84.16954372507121
2025-06-26,72.4498566846608,10.322056952063868,92.04590048710304,6,3,116.82836870070354
2025-06-27,80.23074229861466,9.954491733085769,82.98660262952156,6,4,113.60125367987017
2025-06-28,86.75536606219832,11.321552494424228,88.56306510927176,6,5,119.18415563172134
2025-06-29,89.58894802648825,9.859425725257227,109.46377043310422,6,6,130.68062252284787
2025-06-30,83.83311399891387,8.991965280382779,85.63430075769769,6,0,125.38152694698591
2025-07-01,66.79380233199092,8.677964071560092,76.39503873984917,7,1,102.40557868120943
2025-07-02,61.233360923830695,8.679315869572784,83.82593335583582,7,2,94.33006367610722
2025-07-03,72.18880955354061,9.10771121683683,76.82382033841728,7,3,94.2209560687263
2025-07-04,82.97020193740316,9.47808087002323,75.83388291522282,7,4,100.89881691065459
2025-07-05,86.7101602956252,9.32194005322006,84.85023734703695,7,5,119.50036380408426
2025-07-06,88.58827724394445,8.901345370590734,73.20463736148126,7,6,113.5710569444458
2025-07-07,78.31039984141064,8.878641507992247,62.580049943892426,7,0,105.60661531759752
2025-07-08,64.64217173029381,8.455037748661088,75.9992436563645,7,1,92.64485305892553
2025-07-09,60.032689582964075,9.497743421894992,76.59988934394943,7,2,90.7190001276549
2025-07-10,62.12660036080653,8.995480835335414,60.63625452236762,7,3,89.78903313019698
2025-07-11,78.06515970478512,8.20965194212827,77.23013048559243,7,4,107.15478164366718
2025-07-12,77.88715684548188,10.461847321530282,74.85837787850133,7,5,111.8944116540845
2025-07-13,95.28080190973279,12.559465899469167,80.08621348515636,7,6,122.95184659104828
2025-07-14,84.44724195291192,10.506217600504987,69.69156664243125,7,0,114.58656855587627
2025-07-15,69.47414307028603,7.328884748064796,76.3644703253426,7,1,96.90937928864341
2025-07-16,49.9580114247726,6.656379405856156,75.10387083505317,7,2,74.47431854087606
